"timestamp","container_cpu_system_seconds_total","container_cpu_usage_seconds_total","container_cpu_user_seconds_total","container_file_descriptors","container_fs_reads_bytes_total","container_fs_usage_bytes","container_fs_writes_bytes_total","container_last_seen","container_memory_cache","container_memory_failures_total","container_memory_max_usage_bytes","container_memory_rss","container_memory_usage_bytes","container_memory_working_set_bytes","container_network_receive_bytes_total","container_network_receive_packets_total","container_network_transmit_bytes_total","container_network_transmit_packets_total","container_processes","container_sockets","container_threads","net_in","net_out"
"8/8/2023 13:36:09","0.00202425734216807","0.00898229357434296","0.00673489998547616","43","0","1953792","0","5074505289","100564992","0","775041024","638996480","754008064","703184896","3179.68228540916","19.5568014951275","4341.00921105326","23.5616072620478","3","12","108","3179.68228540916","23.5616072620478"
"8/8/2023 13:37:09","0.00227596646713239","0.0104854596623928","0.00748796540799698","45","0","1953792","0","5074505469","100564992","0","775041024","638996480","754008064","703184896","4471.10681378683","29.4619497213059","5615.174610397","36.1164827664657","3","14","108","4471.10681378683","36.1164827664657"
"8/8/2023 13:38:09","0.00293284704922638","0.00866195181576128","0.00467637099503116","41","0","1953792","0","5074505649","100564992","0","775041024","638996480","754008064","703184896","3569.50311808489","24.4417622208811","4732.74994970831","30.5270569301951","3","10","108","3569.50311808489","30.5270569301951"
"8/8/2023 13:39:09","0.00250878162440303","0.00943284947818792","0.00496355655952415","42","0","1998848","0","5074505829","100564992","5.63813429010764","775041024","638996480","754008064","703184896","3915.37179059687","27.9426475491831","5485.49516505502","33.4778259419807","3","11","108","3915.37179059687","33.4778259419807"
"8/8/2023 13:40:09","0.000548546352166746","0.0106785549272735","0.00532404306697725","44","0","2015232","0","5074506009","100564992","0","775041024","638996480","754008064","703184896","3699.83750770438","25.7746399955175","4831.28817168151","31.4338544293159","3","13","108","3699.83750770438","31.4338544293159"
"8/8/2023 13:41:09","0.00051366344770905","0.00983260094094461","0.00550440534793556","43","0","2015232","0","5074506189","100564992","33.901787548798","775041024","638988288","753971200","703148032","3272.29332773815","22.9227864036928","4319.7125472094","26.9093579521611","3","12","108","3272.29332773815","26.9093579521611"
"8/8/2023 13:42:09","0.00202080904476311","0.0107408449961862","0.00818833641155496","42","0","2015232","0","5074506369","100564992","0","775041024","638980096","753934336","703111168","4382.06770356816","29.3687099725526","4553.70539798719","37.6029277218664","3","11","108","4382.06770356816","37.6029277218664"
"8/8/2023 13:43:09","0.00270785876368291","0.0117928335924093","0.00743469592429633","42","0","2015232","0","5074506549","100564992","0","775041024","638980096","753934336","703111168","5363.6704470897","36.5545037023151","5414.19064579623","44.8026994095042","3","11","108","5363.6704470897","44.8026994095042"
"8/8/2023 13:44:09","0.00144014381941252","0.00820965279708086","0.00720071909706285","43","0","2015232","0","5074506729","100564992","0","775041024","638980096","753934336","703111168","3657.12395501293","24.5985445359957","4949.84062067721","30.7331448848259","3","12","108","3657.12395501293","30.7331448848259"
"8/8/2023 13:45:09","0.00249512879150326","0.00757423637641775","0.00560662839168445","43","0","2015232","0","5074506909","100564992","0","775041024","638980096","753934336","703111168","4566.88861985472","29.1313559322034","6211.5617433414","37.0762711864407","3","12","108","4566.88861985472","37.0762711864407"
"8/8/2023 13:46:09","0.000956388676358052","0.0112234675259773","0.00899886044780215","42","0","2031616","0","5074507089","100564992","0","775041024","638980096","753934336","703111168","5749.42612057509","37.3927751600822","6967.74193548387","46.756071040232","3","11","108","5749.42612057509","46.756071040232"
"8/8/2023 13:47:09","0.00164750997134356","0.0111448367128467","0.00715182367645832","45","0","2031616","0","5074507269","100564992","0","775041024","638980096","753934336","703111168","4655.51499468601","29.8045376831015","5369.06797282935","35.8578623908322","3","14","108","4655.51499468601","35.8578623908322"
"8/8/2023 13:48:09","0.00255942097042108","0.00976990863227074","0.00383913145563169","43","0","2031616","0","5074507449","100564992","0","775041024","638980096","753934336","703111168","3701.4857858659","25.1226556247608","4536.37913636522","31.5251052576638","3","12","108","3701.4857858659","31.5251052576638"
"8/8/2023 13:49:09","0","0.00740016137225797","0.0073748175343136","44","0","2031616","0","5074507629","100564992","0","775041024","638980096","753934336","703111168","1890.77116130504","14.3737166324435","3085.32968286562","16.8834131873146","3","13","108","1890.77116130504","16.8834131873146"
"8/8/2023 13:50:09","0.00205819669467017","0.00896819049159728","0.00860870903831342","45","0","2064384","0","5074507809","100564992","0","775041024","638980096","753934336","703111168","3316.71710877693","21.630763752893","4891.93519672423","25.6364607441695","3","14","108","3316.71710877693","25.6364607441695"
"8/8/2023 13:51:09","0.00177891858407193","0.0101979389636382","0.00814897502886864","44","0","2064384","0","5074507989","100564992","0","775041024","638980096","753934336","703111168","4123.90825818363","27.4799403536178","5626.21600511255","34.3676773414755","3","13","108","4123.90825818363","34.3676773414755"
"8/8/2023 13:52:09","0.00134684114227314","0.0104000450075716","0.00603032734154841","42","0","2064384","0","5074508169","100564992","0","775041024","638980096","753942528","703119360","5609.78260869565","35.8695652173913","6914.40217391304","44.4972826086956","3","11","108","5609.78260869565","44.4972826086956"
"8/8/2023 13:53:09","0.00185144241911476","0.00880161251469375","0.00766730091560605","42","0","2064384","0","5074508349","100564992","0","775041024","638980096","753950720","703127552","3319.98134219579","22.9724214331526","4606.6118593668","28.1616232289662","3","11","108","3319.98134219579","28.1616232289662"
"8/8/2023 13:54:09","0.000996218106457497","0.00884385709097872","0.0071330165060336","44","0","2064384","0","5074508529","100564992","2.0289587752467","775041024","638980096","753950720","703127552","4868.06140597211","31.8262660301413","4894.55209210896","40.4848825236357","3","13","108","4868.06140597211","40.4848825236357"
"8/8/2023 13:55:09","0.00093506007761005","0.00986615576072741","0.00699944045622519","43","0","2076672","0","5074508709","100564992","0","775041024","638980096","753958912","703135744","4094.30604982206","26.5333891563743","4040.50659409671","33.3891563742935","3","12","108","4094.30604982206","33.3891563742935"
"8/8/2023 13:56:09","0.00214060611952051","0.0111500765783932","0.00946424121893163","43","0","2076672","0","5074508889","100564992","0","775041024","638980096","753958912","703135744","8083.38923923252","47.6318261102912","9316.65101301489","60.5125452837783","3","12","108","8083.38923923252","60.5125452837783"
"8/8/2023 13:57:09","0.00248232195257698","0.0120763270424412","0.00868812683401923","43","0","2093056","0","5074509069","100564992","0","775041024","638980096","753958912","703135744","5491.23254154348","36.5990416964013","6511.41808543175","45.5194209399531","3","12","108","5491.23254154348","45.5194209399531"
"8/8/2023 13:58:09","0.00248747423663701","0.00983616983125004","0.00903103840258307","43","0","2093056","0","5074509249","100564992","6.29650829994276","775041024","638980096","753963008","703139840","3431.84942716858","23.2078559738134","3641.66939443535","29.1980360065466","3","12","108","3431.84942716858","29.1980360065466"
"8/8/2023 13:59:09","0.000850267834367808","0.0078866943272357","0.00889127978060015","42","0","2093056","0","5074509429","100564992","0","775041024","638980096","753967104","703143936","3441.33712038453","23.3049304493482","4960.09030660549","28.8398514310684","3","11","108","3441.33712038453","28.8398514310684"
"8/8/2023 14:00:09","0.00316740750199834","0.0123219826031086","0.00654451490778488","43","0","2093056","0","5074509609","100564992","0","775041024","639086592","753975296","703152128","3025.18347240374","21.0616266210918","4072.58469890419","25.6358701115914","3","12","108","3025.18347240374","25.6358701115914"
"8/8/2023 14:01:09","0.00193715457407137","0.0103537935413714","0.00968042550192596","44","0","2109440","0","5074509789","100564992","0","775041024","639086592","753975296","703152128","4442.42240420584","29.0162774239207","5289.75836619149","35.132949145688","3","13","108","4442.42240420584","35.132949145688"
"8/8/2023 14:02:09","0.00124011598396701","0.0105550539775118","0.00906170417094436","42","0","2109440","0","5074509969","100564992","0","775041024","639086592","753975296","703152128","3528.69008610836","24.9942848434047","4339.59460489217","29.8712184713861","3","11","108","3528.69008610836","29.8712184713861"
"8/8/2023 14:03:09","0.00154398461488206","0.00808811420431078","0.00705290066245665","42","0","2109440","0","5074510149","100564992","0","775041024","639086592","753975296","703152128","4762.74480490357","30.1988339064135","6187.24772013754","38.4212886829122","3","11","108","4762.74480490357","38.4212886829122"
"8/8/2023 14:04:09","0.00122955858846682","0.00964940267672964","0.00663447309454423","41","0","2109440","0","5074510329","100564992","0","775041024","639332352","753975296","703152128","4799.2125984252","31.2550216937169","6269.96625421822","37.7631367507633","3","10","108","4799.2125984252","37.7631367507633"
"8/8/2023 14:05:09","0.00198810116924653","0.00999492056214035","0.00857646858113076","44","0","2109440","0","5074510509","100564992","0","775041024","639332352","753975296","703152128","3398.66020524515","23.0188141391106","4939.35290763968","28.5062713797035","3","13","108","3398.66020524515","28.5062713797035"
"8/8/2023 14:06:09","0.000709975150869704","0.00861109935382076","0.00734778940888795","42","0","2142208","0","5074510689","100564992","0","775041024","639332352","753983488","703160320","3349.13067863152","23.5908581043186","4126.26191811554","29.0241166573191","3","11","108","3349.13067863152","29.0241166573191"
"8/8/2023 14:07:09","0.000950863688501928","0.00891730773081699","0.00614087400971551","43","0","2142208","0","5074510869","100564992","0","775041024","639332352","753983488","703160320","3739.59477602832","25.6316367630904","5055.84035151959","31.5513243012328","3","12","108","3739.59477602832","31.5513243012328"
"8/8/2023 14:08:09","0.00205569161933838","0.0100585528369571","0.00888217959967507","42","0","2142208","0","5074511049","100564992","0","775041024","639332352","753983488","703160320","3936.06805929919","25.5222371967655","4011.87668463612","33.7769541778976","3","11","108","3936.06805929919","33.7769541778976"
"8/8/2023 14:09:09","0.00168345861615655","0.00865811651624375","0.00743920231396019","44","0","2142208","0","5074511229","100564992","0","775041024","639143936","753811456","702988288","3314.77823666726","22.5653917519603","4408.57125755671","26.6355419883881","3","13","108","3314.77823666726","26.6355419883881"
"8/8/2023 14:10:09","0.00110637827073084","0.0106862394675752","0.0106599824000898","44","0","2158592","0","5074511409","100564992","14.6041931736461","775041024","639119360","753848320","703025152","4106.24021471707","28.6848579736077","5155.78170431671","34.0527846119436","3","13","108","4106.24021471707","34.0527846119436"
"8/8/2023 14:11:09","0.00270910578622068","0.00805003529926789","0.00390980219013412","44","0","2158592","0","5074511589","100564992","0","775041024","639119360","753819648","702996480","4414.31637032495","30.5027590435316","5585.07050889025","37.349274473738","3","13","108","4414.31637032495","37.349274473738"
"8/8/2023 14:12:09","0.00217543865023243","0.0253661430678178","0.0244384721515394","43","0","2174976","0","5074511769","100564992","513.631739572736","775041024","639496192","754601984","703778816","3905.37044296354","28.7730301842415","5634.3394747158","33.6338690709526","3","12","108","3905.37044296354","33.6338690709526"
"8/8/2023 14:13:09","0.000869187309865103","0.00890231586414372","0.0067275131689849","44","0","2203648","0","5074511949","100564992","0","775041024","639324160","754450432","703627264","2884.58880442294","19.0739460953697","2925.77747062889","24.5335176226676","3","13","108","2884.58880442294","24.5335176226676"
"8/8/2023 14:14:09","0.00129197791362007","0.0100220899403924","0.0103358233089587","42","0","2220032","0","5074512129","100564992","8.91650905160767","775041024","639299584","754589696","703766528","2811.59671138035","20.3375162267417","2841.10774556469","24.3184768498486","3","11","108","2811.59671138035","24.3184768498486"
"8/8/2023 14:15:09","0.00309729048681003","0.0116201057065355","0.00801733399620347","41","0","2252800","0","5074512309","100564992","0","775041024","639299584","754466816","703643648","4167.62412802626","29.3906442347148","5173.88182191219","34.3147312269183","3","10","108","4167.62412802626","34.3147312269183"
"8/8/2023 14:16:09","0.00138745831339802","0.00976284905385046","0.00766935598865927","45","0","2252800","0","5074512489","100564992","0","775041024","639299584","754466816","703643648","5523.26057697934","35.2273392240623","6735.44385277079","44.414535666218","3","14","108","5523.26057697934","44.414535666218"
"8/8/2023 14:17:09","0.0019346727150908","0.0095155869170541","0.00467573201190718","43","0","2252800","0","5074512669","100564992","0","775041024","639299584","754466816","703643648","2511.93243452658","17.0463350379668","2519.13838524717","21.3854021385402","3","12","108","2511.93243452658","21.3854021385402"
"8/8/2023 14:18:09","0","0.0072297485740663","0.00706537661001612","42","0","2269184","0","5074512849","100564992","4.33925049309665","775041024","639299584","754466816","703643648","2945.32546560944","20.1917757698691","4693.89636732436","23.603171676194","3","11","108","2945.32546560944","23.603171676194"
"8/8/2023 14:19:09","0.00194021916978625","0.00779494308786184","0.00508235308135228","44","0","2285568","0","5074513029","100564992","0","775041024","639299584","754466816","703643648","2532.35779851749","18.1664554288128","3281.36882129278","21.7382955025541","3","13","108","2532.35779851749","21.7382955025541"
"8/8/2023 14:20:09","0.000591996211224341","0.00998003148422662","0.00836261989573363","45","0","2285568","0","5074513209","100564992","0","775041024","639299584","754466816","703643648","5167.20848056537","33.356890459364","6649.18727915194","42.4028268551237","3","14","108","5167.20848056537","42.4028268551237"
"8/8/2023 14:21:09","0.00115355331623655","0.0111178523018032","0.00981311927385658","42","0","2301952","0","5074513389","100564992","0","775041024","639299584","754466816","703643648","4476.74882348249","29.7519342745473","6147.16439339555","36.6116295764537","3","11","108","4476.74882348249","36.6116295764537"
"8/8/2023 14:22:09","0.00156069545716796","0.010076491937687","0.00936417274300999","45","0","2301952","0","5074513569","100564992","0","775041024","639299584","754466816","703643648","4160.29169943519","28.0260241652963","4152.06977908057","34.317580610567","3","14","108","4160.29169943519","34.317580610567"
"8/8/2023 14:23:09","0.00121285531802373","0.00910408507317768","0.00606427659012018","43","0","2314240","0","5074513749","100564992","4.0904865199876","775041024","639299584","754491392","703668224","3881.34945894335","26.5436028007638","5258.81604073838","32.017823042648","3","12","108","3881.34945894335","32.017823042648"
"8/8/2023 14:24:09","0.00196406145246131","0.0094070347837165","0.00880994872666558","44","0","2347008","0","5074513929","100564992","0","775041024","639299584","754491392","703668224","3501.29469450719","24.516555561677","4642.8295961655","28.6485593080271","3","13","108","3501.29469450719","28.6485593080271"
"8/8/2023 14:25:09","0.00101564086938856","0.0104673981720623","0.00801747745817532","45","0","2412544","0","5074514109","100564992","0","775041024","639340544","754540544","703717376","5290.94452564906","35.985243961857","6817.56803786455","44.3377183824041","3","14","108","5290.94452564906","44.3377183824041"
"8/8/2023 14:26:09","0.0020022483408934","0.0111153167098353","0.00986291446598633","43","0","2428928","0","5074514289","100564992","0","775041024","639873024","754892800","704069632","3870.37037037037","27.7024992472147","4121.72538392051","35.0045167118338","3","12","108","3870.37037037037","35.0045167118338"
"8/8/2023 14:27:09","0.000592979127134818","0.00696000243505409","0.00331834846008109","43","0","2428928","0","5074514469","100564992","0","775041024","639873024","754769920","703946752","3291.45775301764","20.4271123491179","4900.27855153203","24.2339832869081","3","12","108","3291.45775301764","24.2339832869081"
"8/8/2023 14:28:09","0.000503296592682146","0.00865039571459607","0.0071494208363965","43","0","2441216","0","5074514649","100564992","0","775041024","639873024","754769920","703946752","5028.2755627209","30.569851801327","6176.41222794072","38.1348049854282","3","12","108","5028.2755627209","38.1348049854282"
"8/8/2023 14:29:09","0.00036662267194596","0.00960644281572367","0.00669631989347","43","0","2441216","0","5074514829","100564992","0","775041024","639873024","754778112","703954944","3286.18842875462","23.5347363656936","3658.74632269744","29.5692841517689","3","12","108","3286.18842875462","29.5692841517689"
"8/8/2023 14:30:09","0.00220154885288034","0.0101432756110112","0.00880619541152064","44","0","2441216","0","5074515009","100564992","3.89105058365759","775041024","639873024","754778112","703954944","3526.33211339247","25.1845419018671","4910.67551640717","30.5191985608833","3","13","108","3526.33211339247","30.5191985608833"
"8/8/2023 14:31:09","0.00153209744139733","0.00781213020392249","0.00594127177267325","42","0","2441216","0","5074515189","100564992","0","775041024","639873024","754778112","703954944","3542.56363279461","23.0975593797029","4843.74795524439","28.3975659229209","3","11","108","3542.56363279461","28.3975659229209"
