"_id","container_cpu_system_seconds_total","container_cpu_usage_seconds_total","container_cpu_user_seconds_total","container_file_descriptors","container_fs_reads_bytes_total","container_fs_usage_bytes","container_fs_writes_bytes_total","container_last_seen","container_memory_cache","container_memory_failures_total","container_memory_max_usage_bytes","container_memory_rss","container_memory_usage_bytes","container_memory_working_set_bytes","container_network_receive_bytes_total","container_network_receive_packets_total","container_network_transmit_bytes_total","container_network_transmit_packets_total","container_processes","container_sockets","container_threads","net_in","net_out","timestamp"
"64d23ba804159b3ff41289a3","0","0.000717657387676395","0.000716435019343746","9",,"1478656",,"5074497162","0","0","30793728","16986112","24289280","24289280","420.434758186822","3.2017075773746","405.774307700949","2.75234511037466","2","2","30","420.434758186822","2.75234511037466","8/8/2023 12:51:09"
"64d23ba804159b3ff41289a4","0","0.000725820045956201","0","10",,"1482752",,"5074497342","0","0","30793728","16986112","24289280","24289280","293.434263785943","2.62839720338538","279.135782999527","2.36555748304684","2","3","30","293.434263785943","2.36555748304684","8/8/2023 12:52:09"
"64d23ba804159b3ff41289a5","0","0.000704727017449307","0","10",,"1486848",,"5074497522","0","0","30793728","16986112","24289280","24289280","469.91189152034","3.21814659751297","382.678247828532","2.93694932200212","2","3","30","469.91189152034","2.93694932200212","8/8/2023 12:53:09"
"64d23ba804159b3ff41289a6","0","0.000513097781530219","0","9",,"1490944",,"5074497702","0","0","30793728","16986112","24289280","24289280","247.586469023185","2.4325351577347","224.705435195743","2.05245153933865","2","2","30","247.586469023185","2.05245153933865","8/8/2023 12:54:09"
"64d23ba804159b3ff41289a7","0","0.000404510643224156","0","9",,"1495040",,"5074497882","0","0","30801920","16986112","24297472","24297472","389.759328056857","3.06897108706186","369.851397189469","2.74592149895009","2","2","30","389.759328056857","2.74592149895009","8/8/2023 12:55:09"
"64d23ba804159b3ff41289a8","0","0.000450534295674229","0","10",,"1499136",,"5074498062","0","0","30801920","16986112","24297472","24297472","273.265439221392","2.40806702453218","273.014598906336","2.3578989615211","2","3","30","273.265439221392","2.3578989615211","8/8/2023 12:56:09"
"64d23ba804159b3ff41289a9","0","0.000321611020727963","0.000628970375495315","8",,"1503232",,"5074498242","0","0","30801920","16986112","24297472","24297472","157.473612529792","1.78753830439224","191.096356826694","1.61729656111679","2","1","30","157.473612529792","1.61729656111679","8/8/2023 12:57:09"
"64d23d1104159b3ff4128a3f","0","0.000676018807906704","0.00120714850854474","9",,"1507328",,"5074498422","0","0","30810112","16986112","24305664","24305664","291.715559727763","2.26863803489009","239.693342720801","2.0339513416256","2","2","30","291.715559727763","2.0339513416256","8/8/2023 12:58:09"
"64d23d1104159b3ff4128a40","0","0.000602751320536033","0","9",,"1511424",,"5074498602","0","0","30810112","16986112","24305664","24305664","659.76906841038","4.59380043868725","440.880685345363","3.89024541654596","2","2","30","659.76906841038","3.89024541654596","8/8/2023 12:59:09"
"64d23d1104159b3ff4128a41","0","0.000497621960457973","0.00127649076960968","9",,"1519616",,"5074498782","0","0","30814208","16986112","24313856","24313856","385.460097480768","2.81872100534383","303.071231428739","2.64255094250984","2","2","30","385.460097480768","2.64255094250984","8/8/2023 13:00:09"
"64d23d1104159b3ff4128a42","0.000548696844993142","0.000747148726904638","0","8",,"1523712",,"5074498962","0","0","30818304","16986112","24322048","24322048","581.364430600927","4.0644230038745","460.913165691712","3.4946440780977","2","1","30","581.364430600927","3.4946440780977","8/8/2023 13:01:09"
"64d23d1104159b3ff4128a43","0","0.000608100003596578","0","9",,"1527808",,"5074499142","0","0","30826496","16986112","24326144","24326144","565.174129353234","3.78109452736318","399.303482587065","3.48258706467662","2","2","30","565.174129353234","3.48258706467662","8/8/2023 13:02:09"
"64d23d1104159b3ff4128a44","0","0.000709429123521965","0","9",,"1536000",,"5074499322","0","0","30834688","16986112","24330240","24330240","473.841302021738","3.43526496592893","434.870755195134","3.04105423213381","2","2","30","473.841302021738","3.04105423213381","8/8/2023 13:03:09"
