"_id","container_cpu_system_seconds_total","container_cpu_usage_seconds_total","container_cpu_user_seconds_total","container_file_descriptors","container_fs_reads_bytes_total","container_fs_usage_bytes","container_fs_writes_bytes_total","container_last_seen","container_memory_cache","container_memory_failures_total","container_memory_max_usage_bytes","container_memory_rss","container_memory_usage_bytes","container_memory_working_set_bytes","container_network_receive_bytes_total","container_network_receive_packets_total","container_network_transmit_bytes_total","container_network_transmit_packets_total","container_processes","container_sockets","container_threads","net_in","net_out","timestamp"
"64d23ba604159b3ff412891e","0.000518564613150788","0.00360395857366326","0.0020541911487772","50","0","139264","0","5074497162","440918016","5.06756756756757","906948608","399958016","872861696","446812160","1645.5345389039","11.0857063673526","8657.31310191921","13.6492759648029","2","6","68","1645.5345389039","13.6492759648029","8/8/2023 12:51:09"
"64d23ba604159b3ff412891f","0","0.00366610264792006","0.00180900327369222","50","0","139264","0","5074497342","440918016","0","906948608","399958016","872734720","446685184","1372.7058531746","9.42460317460317","7654.32787698413","11.3467261904762","2","6","68","1372.7058531746","11.3467261904762","8/8/2023 12:52:09"
"64d23ba604159b3ff4128920","0.00115700766480943","0.00457199664115209","0.00294105320270658","50","0","139264","0","5074497522","440918016","0","906948608","399958016","872734720","446685184","1687.04801727388","11.5501936456798","9441.4093292662","13.9836172327518","2","6","68","1687.04801727388","13.9836172327518","8/8/2023 12:53:09"
"64d23ba604159b3ff4128921","0.000427862399452327","0.00279041393464026","0.00195785015955029","50","0","139264","0","5074497702","440918016","0","906948608","399958016","872734720","446685184","1028.43601895735","7.10900473933649","5816.69919152495","8.43323111235015","2","6","68","1028.43601895735","8.43323111235015","8/8/2023 12:54:09"
"64d23ba604159b3ff4128922","0.00101738326099446","0.00317570406299523","0.00140381188762719","50","0","139264","0","5074497882","440918016","0","906948608","399958016","872742912","446693376","1450.99080911651","10.2002868830686","8606.49205758912","11.9003346969134","2","6","68","1450.99080911651","11.9003346969134","8/8/2023 12:55:09"
"64d23ba604159b3ff4128923","0","0.00324782528640709","0.00159936025589761","50","0","139264","0","5074498062","440918016","0","906948608","399958016","872742912","446693376","1470.15760916372","10.3350271294462","8717.33700800964","12.0144690379812","2","6","68","1470.15760916372","12.0144690379812","8/8/2023 12:56:09"
"64d23ba604159b3ff4128924","0.00146589231742618","0.00327621233125837","0","50","0","139264","0","5074498242","440918016","0","906948608","399958016","872742912","446693376","1730.31158337484","12.0648624716365","10038.0209198074","14.2232552991311","2","6","68","1297.32810830068","10.7588172426078","8/8/2023 12:57:09"
"64d23d1104159b3ff41289f1","0.000650999283900832","0.00440721665332977","0.0029111816391957","50","0","139264","0","5074498422","440918016","7.08040551413399","906948608","399958016","872742912","446693376","1892.65417063786","12.4960288044054","9426.13576194006","15.7082847964983","2","6","68","1892.65417063786","15.7082847964983","8/8/2023 12:58:09"
"64d23d1104159b3ff41289f2","0","0.00319945743740285","0.00455376860864543","50","0","139264","0","5074498602","440918016","0","906948608","399958016","872742912","446693376","1786.42586969261","12.4660380373981","10375.9522667945","14.5969847104576","2","6","68","1786.42586969261","14.5969847104576","8/8/2023 12:59:09"
"64d23d1104159b3ff41289f3","0.000399042298483666","0.00219212216909381","0.00147844927243318","50","0","139264","0","5074498782","440918016","0","906948608","399958016","872742912","446693376","527.913749302931","3.65574075221513","3008.61267736539","4.39928124419109","2","6","68","527.913749302931","4.39928124419109","8/8/2023 13:00:09"
"64d23d1104159b3ff41289f4","0","0.00262696018552806","0.00253788022437662","50","0","139264","0","5074498962","440918016","3.90047869511258","906948608","399958016","872742912","446693376","1522.16947783052","10.6554893445107","8924.25007574992","12.4734875265125","2","6","68","1522.16947783052","12.4734875265125","8/8/2023 13:01:09"
"64d23d1104159b3ff41289f5","0.00137798754610335","0.00386444845410889","0.00469582352155522","50","0","139264","0","5074499142","440918016","0","906948608","399958016","872742912","446693376","1427.05343203908","9.71949438485169","7768.74653774488","11.6835372916352","2","6","68","1427.05343203908","11.6835372916352","8/8/2023 13:02:09"
"64d23d1104159b3ff41289f6","0","0.00299626258558591","0.00237651076383804","50","0","139264","0","5074499322","440918016","0","906948608","399958016","872742912","446693376","1352.17709476765","9.44017563117453","7872.26491035492","11.1233077204537","2","6","68","1352.17709476765","11.1233077204537","8/8/2023 13:03:09"
"64d23e7a04159b3ff4128a9f","0.000558940249287339","0.00335901341050863","0.00111788049857468","50","0","139264","0","5074499502","440918016","3.68900564529652","906948608","399958016","872742912","446693376","1775.46180728907","12.4812780828757","10525.5866200699","14.4782825761358","2","6","68","1775.46180728907","14.4782825761358","8/8/2023 13:04:09"
"64d23e7a04159b3ff4128aa0","0","0.00283206404036725","0.00175262377998105","50","0","139264","0","5074499682","440918016","0","906948608","399958016","872742912","446693376","1213.54740904079","8.40683572216097","6921.51323042999","9.95727673649394","2","6","68","1213.54740904079","9.95727673649394","8/8/2023 13:05:09"
"64d23e7a04159b3ff4128aa1","0","0.00386812568950676","0.00443291381080869","50","0","139264","0","5074499862","440918016","4.22846525931384","906948608","399958016","872742912","446693376","1851.70340681363","12.9425517702071","10806.9472277889","15.1135604542418","2","6","68","1851.70340681363","15.1135604542418","8/8/2023 13:06:09"
"64d23e7a04159b3ff4128aa2","0.000363715719793402","0.00372598471762567","0.00180263773213016","50","0","139264","0","5074500042","440918016","4.69583778014941","906948608","399958016","872742912","446693376","1223.57368456421","8.60157247496808","7260.53356629259","10.0799677441032","2","6","68","1223.57368456421","10.0799677441032","8/8/2023 13:07:09"
"64d23e7a04159b3ff4128aa3","0.0016732970039924","0.0056851820934644","0.0047682602007627","50","0","139264","0","5074500222","440918016","0","906948608","399958016","872742912","446693376","2852.57653211117","18.9200305540866","14330.3366825313","23.385627827722","2","6","68","2852.57653211117","23.385627827722","8/8/2023 13:08:09"
"64d23e7a04159b3ff4128aa4","0","0.00490214566264915","0.00184811312230417","50","0","139264","0","5074500402","440918016","3.85829533497019","906948608","399958016","872742912","446693376","2142.81208106616","14.4310385616276","11325.8418105828","17.664222064506","2","6","68","2142.81208106616","17.664222064506","8/8/2023 13:09:09"
"64d23fe404159b3ff4128b53","0.000574349549135592","0.00413477206547071","0.00410343034391455","50","0","139264","0","5074500582","440918016","3.79070702429499","906948608","399958016","872742912","446693376","1948.52896013758","13.2669983416252","10574.657576316","16.0923776180824","2","6","68","1948.52896013758","16.0923776180824","8/8/2023 13:10:09"
"64d23fe404159b3ff4128b54","0","0.00265269754909342","0.0028837327642695","50","0","139264","0","5074500762","440918016","0","906948608","400769024","873553920","447504384","1587.74619648543","10.9093053426112","8364.84255218776","12.9142587569289","2","6","72","1587.74619648543","12.9142587569289","8/8/2023 13:11:09"
"64d23fe404159b3ff4128b55","0.00108636738749889","0.00380654154936308","0.00217273477499788","50","0","139264","0","5074500942","440918016","0","906948608","400769024","873553920","447504384","1607.56832515767","10.4615076584243","7635.54910401442","13.2645910501552","2","6","72","1607.56832515767","13.2645910501552","8/8/2023 13:12:09"
"64d23fe404159b3ff4128b56","0.000667690458703331","0.00388932376523812","0.000541917303419583","50","0","139264","0","5074501122","440918016","0","906948608","400769024","873553920","447504384","1853.89051907316","12.6479813821714","10121.4206212688","15.2450335593106","2","6","72","1853.89051907316","15.2450335593106","8/8/2023 13:13:09"
"64d23fe404159b3ff4128b57","0.00121178870742799","0.00247095121482002","0.00173086475206864","50","0","139264","0","5074501302","440918016","0","906948608","400769024","873586688","447537152","1944.37016799395","13.3697610881823","10829.0995756554","15.9855839097832","2","6","72","1944.37016799395","15.9855839097832","8/8/2023 13:14:09"
"64d23fe404159b3ff4128b58","0.000588269898229295","0.00325397601070553","0.00235214670866649","50","0","139264","0","5074501482","440918016","0","906948608","400769024","873586688","447537152","1725.6660101586","11.4025085518814","8584.89685912719","14.3049652741785","2","6","72","1725.6660101586","14.3049652741785","8/8/2023 13:15:09"
"64d2414d04159b3ff4128c07","0","0.00264325552643623","0.00172158690634921","50","0","139264","0","5074501662","440918016","0","906948608","400769024","873586688","447537152","764.579414135985","5.37489922063961","4536.25369524321","6.28863208814835","2","6","72","764.579414135985","6.28863208814835","8/8/2023 13:16:09"
