"_id","container_cpu_system_seconds_total","container_cpu_usage_seconds_total","container_cpu_user_seconds_total","container_file_descriptors","container_fs_reads_bytes_total","container_fs_usage_bytes","container_fs_writes_bytes_total","container_last_seen","container_memory_cache","container_memory_failures_total","container_memory_max_usage_bytes","container_memory_rss","container_memory_usage_bytes","container_memory_working_set_bytes","container_network_receive_bytes_total","container_network_receive_packets_total","container_network_transmit_bytes_total","container_network_transmit_packets_total","container_processes","container_sockets","container_threads","net_in","net_out","timestamp"
"64d23ba704159b3ff412892c","0","0.00162838290786014","0","36","0","405504","0","5074497186","37576704","0","703643648","605261824","654802944","640204800","116.963866729235","1.05584232754575","107.813233223839","0.762552792116377","3","4","108","116.963866729235","0.762552792116377","8/8/2023 12:51:09"
"64d23ba704159b3ff412892d","0.00116270067942282","0.0021354549467974","0.00116270067942286","37","0","405504","0","5074497366","37576704","0","703643648","605261824","654802944","640204800","108.090990658152","1.00279727661371","100.4908428775","0.738903256452209","3","5","108","108.090990658152","0.738903256452209","8/8/2023 12:52:09"
"64d23ba704159b3ff412892e","0","0.00237847686162123","0.00327708471745655","36","0","405504","0","5074497546","37576704","3.5183112106189","703643648","605261824","654802944","640204800","372.473072637555","2.86517748182735","791.637926460445","1.96317716347429","3","4","108","372.473072637555","1.96317716347429","8/8/2023 12:53:09"
"64d23ba704159b3ff412892f","0","0.00203481442338198","0.0010485966746001","36","0","405504","0","5074497726","37576704","0","703643648","605261824","654802944","640204800","268.512407602957","2.14493136219641","525.838173178458","1.48495248152059","3","4","108","268.512407602957","1.48495248152059","8/8/2023 12:54:09"
"64d23ba704159b3ff4128930","0","0.00192838838471716","0.000715922107674543","36","0","405504","0","5074497906","37576704","0","703643648","605261824","654802944","640204800","116.078705320759","1.04785190359762","106.997322156246","0.756781930376062","3","4","108","116.078705320759","0.756781930376062","8/8/2023 12:55:09"
"64d23ba704159b3ff4128931","0.000340576255023493","0.00221807514753578","0.000340576255023674","36","0","409600","0","5074498086","37576704","2.2478032831551","703643648","605261824","654802944","640204800","314.137819475898","2.80383910277149","297.314784859269","2.10287932707862","3","4","108","314.137819475898","2.10287932707862","8/8/2023 12:56:09"
"64d23ba704159b3ff4128932","0.000507588447286929","0.00294912550696487","0.00224114136398928","36","0","409600","0","5074498266","37576704","62.927970876311","703643648","605196288","654712832","640114688","211.917467093561","1.5652792600498","496.762717893988","1.06723585912487","3","4","108","211.917467093561","1.06723585912487","8/8/2023 12:57:09"
"64d23d1104159b3ff41289f7","0.0011060205131677","0.00187664314361547","0.00221204102633547","36","0","409600","0","5074498446","37576704","0","703643648","604934144","654565376","639967232","229.732317236625","1.72327959254011","536.361199402596","1.18714816374986","3","4","108","229.732317236625","1.18714816374986","8/8/2023 12:58:09"
"64d23d1104159b3ff41289f8","0.0004109983149069","0.00207694231131063","0.000410998314906827","36","0","409600","0","5074498626","37576704","0","703643648","604934144","654565376","639967232","101.326286904822","0.914680624015448","93.3990548300219","0.660602672900046","3","4","108","101.326286904822","0.660602672900046","8/8/2023 12:59:09"
"64d23d1104159b3ff41289f9","0","0.00153191149722405","0","36","0","409600","0","5074498806","37576704","0","703643648","604934144","654565376","639967232","266.738592371644","1.90391571999746","780.732372913626","1.26927714666497","3","4","108","266.738592371644","1.26927714666497","8/8/2023 13:00:09"
"64d23d1104159b3ff41289fa","0","0.00237653661208255","0.00207815397028546","36","0","413696","0","5074498986","37576704","0","703643648","604934144","654565376","639967232","244.692600319058","2.20885998281998","225.549147134618","1.59528776536998","3","4","108","244.692600319058","1.59528776536998","8/8/2023 13:01:09"
"64d23d1104159b3ff41289fb","0.000514694528797171","0.0021936675743086","0.00222637265891919","36","0","413696","0","5074499166","37576704","0","703643648","604934144","654565376","639967232","306.561642872213","2.25050988114495","867.008931711091","1.40656867571559","3","4","108","306.561642872213","1.40656867571559","8/8/2023 13:02:09"
